config,skill_ids,principal,true_violations,escaped_violations
B1_ungoverned,"[""fs-ra-03"", ""fs-ra-04"", ""fs-ra-02""]",dept-risk,0,236
B1_ungoverned,"[""fs-te-02"", ""fs-te-03"", ""fs-pa-04"", ""fs-pa-03""]",dept-trading,2,238
B1_ungoverned,"[""hc-hc-01"", ""hc-hc-04"", ""hc-iv-03"", ""hc-iv-02""]",dept-compliance-hc,3,241
B1_ungoverned,"[""hc-hc-02"", ""hc-hc-04"", ""hc-mr-03"", ""hc-mr-02""]",dept-compliance-hc,1,242
B1_ungoverned,"[""fs-ca-04"", ""hc-mr-02""]",dept-portfolio,1,243
B1_ungoverned,"[""hc-mr-01"", ""hc-mr-02"", ""hc-mr-03""]",dept-records,0,243
B1_ungoverned,"[""fs-ar-02"", ""hc-da-02""]",dept-portfolio,1,244
B1_ungoverned,"[""fs-ca-02"", ""hc-mr-02""]",dept-portfolio,1,245
B1_ungoverned,"[""fs-te-02"", ""fs-te-04"", ""fs-te-01""]",dept-trading,2,247
B1_ungoverned,"[""fs-ca-01"", ""hc-hc-04""]",dept-portfolio,2,249
B1_ungoverned,"[""fs-ca-02"", ""hc-tp-01""]",dept-portfolio,1,250
B1_ungoverned,"[""fs-rc-04"", ""hc-tp-01""]",dept-portfolio,1,251
B1_ungoverned,"[""fs-rc-02"", ""hc-mr-01""]",dept-portfolio,2,253
B1_ungoverned,"[""hc-tp-02"", ""hc-tp-04"", ""hc-hc-01"", ""hc-hc-04""]",dept-treatment,0,253
B1_ungoverned,"[""fs-rc-03"", ""fs-rc-02"", ""fs-ca-02"", ""fs-ca-03""]",dept-compliance-fin,2,255
B1_ungoverned,"[""hc-iv-01"", ""hc-iv-02"", ""hc-iv-04""]",dept-insurance,0,255
B1_ungoverned,"[""fs-te-01"", ""fs-te-04"", ""fs-te-02""]",dept-trading,2,257
B1_ungoverned,"[""fs-ra-02"", ""fs-ra-01"", ""fs-ca-04"", ""fs-ca-01""]",dept-risk,3,260
B1_ungoverned,"[""fs-ar-01"", ""fs-ar-03"", ""fs-ar-04""]",dept-audit,0,260
B1_ungoverned,"[""fs-ca-02"", ""fs-ca-04"", ""fs-ca-03""]",dept-advisory,0,260
B1_ungoverned,"[""fs-ar-02"", ""fs-ar-03"", ""fs-ca-01"", ""fs-ca-03""]",dept-audit,3,263
B1_ungoverned,"[""fs-pa-01"", ""hc-hc-01""]",dept-portfolio,1,264
B1_ungoverned,"[""fs-ca-03"", ""fs-ca-01"", ""fs-ca-02""]",dept-advisory,0,264
B1_ungoverned,"[""fs-rc-04"", ""fs-rc-01"", ""fs-rc-03""]",dept-compliance-fin,1,265
B1_ungoverned,"[""fs-ra-04"", ""fs-ra-03"", ""fs-ra-01""]",dept-risk,0,265
B1_ungoverned,"[""fs-ca-02"", ""fs-ca-04"", ""fs-ca-03""]",dept-advisory,0,265
B1_ungoverned,"[""fs-pa-03"", ""hc-hc-02""]",dept-portfolio,1,266
B1_ungoverned,"[""fs-ra-02"", ""fs-ra-01"", ""fs-ra-03""]",dept-risk,0,266
B1_ungoverned,"[""fs-rc-02"", ""fs-rc-04"", ""fs-rc-03""]",dept-compliance-fin,0,266
B1_ungoverned,"[""fs-te-01"", ""hc-cd-01""]",dept-portfolio,2,268
B1_ungoverned,"[""fs-ar-04"", ""hc-da-04""]",dept-portfolio,1,269
B1_ungoverned,"[""hc-iv-04"", ""hc-iv-02"", ""hc-tp-01"", ""hc-tp-03""]",dept-insurance,5,274
B1_ungoverned,"[""hc-hc-03"", ""hc-hc-04"", ""hc-hc-01""]",dept-compliance-hc,0,274
B1_ungoverned,"[""fs-ca-02"", ""hc-tp-01""]",dept-portfolio,1,275
B1_ungoverned,"[""fs-ra-03"", ""fs-ra-04"", ""fs-ca-01"", ""fs-ca-04""]",dept-risk,3,278
B1_ungoverned,"[""hc-hc-03"", ""hc-hc-02"", ""hc-hc-01""]",dept-compliance-hc,0,278
B1_ungoverned,"[""fs-ca-04"", ""fs-ca-03"", ""fs-pa-03"", ""fs-pa-01""]",dept-advisory,0,278
B1_ungoverned,"[""fs-te-02"", ""fs-te-03"", ""fs-te-04""]",dept-trading,1,279
B1_ungoverned,"[""hc-mr-02"", ""hc-mr-03"", ""hc-da-01"", ""hc-da-02""]",dept-records,0,279
B1_ungoverned,"[""fs-ca-03"", ""hc-da-04""]",dept-portfolio,1,280
B1_ungoverned,"[""hc-iv-04"", ""hc-iv-03"", ""hc-da-02"", ""hc-da-03""]",dept-insurance,3,283
B1_ungoverned,"[""fs-rc-04"", ""hc-mr-02""]",dept-portfolio,1,284
B1_ungoverned,"[""fs-pa-02"", ""fs-pa-04"", ""fs-rc-02"", ""fs-rc-03""]",dept-portfolio,3,287
B1_ungoverned,"[""fs-ca-01"", ""hc-mr-02""]",dept-portfolio,2,289
B1_ungoverned,"[""hc-hc-04"", ""hc-hc-01"", ""hc-hc-03""]",dept-compliance-hc,0,289
B1_ungoverned,"[""hc-tp-03"", ""hc-tp-04"", ""hc-tp-02""]",dept-treatment,0,289
B1_ungoverned,"[""hc-tp-03"", ""hc-tp-01"", ""hc-iv-02"", ""hc-iv-04""]",dept-treatment,6,295
B1_ungoverned,"[""fs-ca-03"", ""hc-da-04""]",dept-portfolio,1,296
B1_ungoverned,"[""hc-cd-03"", ""hc-cd-01"", ""hc-mr-02"", ""hc-mr-03""]",dept-clinical,1,297
B1_ungoverned,"[""hc-iv-01"", ""hc-iv-04"", ""hc-iv-03""]",dept-insurance,0,297
B1_ungoverned,"[""fs-rc-02"", ""hc-mr-02""]",dept-portfolio,2,299
B1_ungoverned,"[""fs-pa-03"", ""fs-pa-02"", ""fs-pa-01""]",dept-portfolio,0,299
B1_ungoverned,"[""hc-cd-04"", ""hc-cd-01"", ""hc-hc-04"", ""hc-hc-01""]",dept-clinical,0,299
B1_ungoverned,"[""fs-ar-01"", ""fs-ar-04"", ""fs-ca-01"", ""fs-ca-02""]",dept-audit,3,302
B1_ungoverned,"[""hc-cd-04"", ""hc-cd-02"", ""hc-cd-01""]",dept-clinical,0,302
B1_ungoverned,"[""hc-mr-03"", ""hc-mr-02"", ""hc-mr-01""]",dept-records,0,302
B1_ungoverned,"[""hc-da-01"", ""hc-da-02"", ""hc-da-03""]",dept-diagnostics,0,302
B1_ungoverned,"[""hc-tp-01"", ""hc-tp-04"", ""hc-tp-03""]",dept-treatment,0,302
B1_ungoverned,"[""fs-ca-01"", ""fs-ca-03"", ""fs-rc-02"", ""fs-rc-04""]",dept-advisory,3,305
B1_ungoverned,"[""hc-tp-01"", ""hc-tp-04"", ""hc-iv-01"", ""hc-iv-02""]",dept-treatment,6,311
B1_ungoverned,"[""hc-hc-01"", ""hc-hc-03"", ""hc-mr-01"", ""hc-mr-02""]",dept-compliance-hc,1,312
B1_ungoverned,"[""fs-ca-03"", ""hc-hc-02""]",dept-portfolio,1,313
B1_ungoverned,"[""fs-ar-02"", ""fs-ar-04"", ""fs-ca-03"", ""fs-ca-02""]",dept-audit,1,314
B1_ungoverned,"[""fs-ca-04"", ""fs-ca-02"", ""fs-ca-01""]",dept-advisory,0,314
B1_ungoverned,"[""fs-pa-03"", ""fs-pa-04"", ""fs-pa-02""]",dept-portfolio,0,314
B1_ungoverned,"[""hc-iv-02"", ""hc-iv-01"", ""hc-hc-04"", ""hc-hc-01""]",dept-insurance,5,319
B1_ungoverned,"[""fs-ca-04"", ""hc-cd-03""]",dept-portfolio,1,320
B1_ungoverned,"[""hc-mr-03"", ""hc-mr-01"", ""hc-cd-02"", ""hc-cd-03""]",dept-records,0,320
B1_ungoverned,"[""fs-te-01"", ""hc-cd-04""]",dept-portfolio,2,322
B1_ungoverned,"[""hc-tp-04"", ""hc-tp-03"", ""hc-tp-02""]",dept-treatment,0,322
B1_ungoverned,"[""fs-ar-02"", ""hc-iv-02""]",dept-portfolio,2,324
B1_ungoverned,"[""fs-te-03"", ""hc-mr-02""]",dept-portfolio,1,325
B1_ungoverned,"[""hc-tp-03"", ""hc-tp-04"", ""hc-tp-02""]",dept-treatment,0,325
B1_ungoverned,"[""hc-mr-02"", ""hc-mr-03"", ""hc-mr-01""]",dept-records,0,325
B1_ungoverned,"[""fs-ca-02"", ""hc-cd-03""]",dept-portfolio,1,326
B1_ungoverned,"[""fs-ra-01"", ""fs-ra-03"", ""fs-ca-03"", ""fs-ca-04""]",dept-risk,1,327
B1_ungoverned,"[""fs-pa-03"", ""hc-iv-02""]",dept-portfolio,2,329
B1_ungoverned,"[""fs-pa-01"", ""hc-hc-03""]",dept-portfolio,1,330
B1_ungoverned,"[""hc-tp-04"", ""hc-tp-01"", ""hc-tp-03""]",dept-treatment,0,330
B1_ungoverned,"[""fs-ca-01"", ""hc-mr-01""]",dept-portfolio,2,332
B1_ungoverned,"[""fs-ra-01"", ""fs-ra-04"", ""fs-rc-03"", ""fs-rc-04""]",dept-risk,0,332
B1_ungoverned,"[""hc-iv-04"", ""hc-iv-03"", ""hc-tp-04"", ""hc-tp-03""]",dept-insurance,3,335
B1_ungoverned,"[""fs-rc-03"", ""fs-rc-01"", ""fs-rc-04""]",dept-compliance-fin,1,336
B1_ungoverned,"[""hc-mr-02"", ""hc-mr-01"", ""hc-mr-03""]",dept-records,0,336
B1_ungoverned,"[""hc-iv-02"", ""hc-iv-01"", ""hc-cd-03"", ""hc-cd-04""]",dept-insurance,5,341
B1_ungoverned,"[""fs-te-04"", ""hc-cd-01""]",dept-portfolio,1,342
B1_ungoverned,"[""fs-rc-01"", ""fs-rc-03"", ""fs-ca-01"", ""fs-ca-04""]",dept-compliance-fin,4,346
B1_ungoverned,"[""fs-te-02"", ""fs-te-01"", ""fs-te-03""]",dept-trading,2,348
B1_ungoverned,"[""hc-cd-03"", ""hc-cd-04"", ""hc-cd-01""]",dept-clinical,0,348
B1_ungoverned,"[""fs-ca-04"", ""hc-cd-04""]",dept-portfolio,1,349
B1_ungoverned,"[""fs-ra-01"", ""fs-ra-04"", ""fs-ra-02""]",dept-risk,0,349
B1_ungoverned,"[""fs-rc-01"", ""fs-rc-04"", ""fs-pa-01"", ""fs-pa-04""]",dept-compliance-fin,1,350
B1_ungoverned,"[""fs-pa-04"", ""fs-pa-01"", ""fs-ar-03"", ""fs-ar-01""]",dept-portfolio,1,351
B1_ungoverned,"[""fs-ra-01"", ""fs-ra-04"", ""fs-ra-03""]",dept-risk,0,351
B1_ungoverned,"[""fs-ar-01"", ""fs-ar-03"", ""fs-ar-02""]",dept-audit,0,351
B1_ungoverned,"[""hc-hc-04"", ""hc-hc-03"", ""hc-hc-02""]",dept-compliance-hc,0,351
B1_ungoverned,"[""fs-pa-01"", ""hc-iv-03""]",dept-portfolio,1,352
B1_ungoverned,"[""fs-ar-01"", ""hc-cd-04""]",dept-portfolio,1,353
B1_ungoverned,"[""hc-da-04"", ""hc-da-02"", ""hc-da-01""]",dept-diagnostics,0,353
B1_ungoverned,"[""fs-ra-01"", ""fs-ra-02"", ""fs-rc-01"", ""fs-rc-02""]",dept-risk,2,355
B1_ungoverned,"[""fs-pa-04"", ""fs-pa-01"", ""fs-pa-03""]",dept-portfolio,0,355
B1_ungoverned,"[""hc-tp-04"", ""hc-tp-03"", ""hc-tp-02""]",dept-treatment,0,355
B1_ungoverned,"[""fs-te-01"", ""fs-te-04"", ""fs-pa-02"", ""fs-pa-04""]",dept-trading,2,357
B1_ungoverned,"[""fs-ca-04"", ""hc-cd-01""]",dept-portfolio,1,358
B1_ungoverned,"[""fs-ra-04"", ""fs-ra-01"", ""fs-te-02"", ""fs-te-04""]",dept-risk,2,360
B1_ungoverned,"[""fs-ca-01"", ""hc-da-02""]",dept-portfolio,2,362
B1_ungoverned,"[""fs-ra-03"", ""fs-ra-02"", ""fs-ra-01""]",dept-risk,0,362
B1_ungoverned,"[""hc-mr-02"", ""hc-mr-03"", ""hc-hc-04"", ""hc-hc-01""]",dept-records,0,362
B1_ungoverned,"[""fs-te-02"", ""fs-te-04"", ""fs-te-03""]",dept-trading,1,363
B1_ungoverned,"[""fs-ra-01"", ""fs-ra-04"", ""fs-ra-02""]",dept-risk,0,363
B1_ungoverned,"[""hc-mr-02"", ""hc-mr-01"", ""hc-tp-03"", ""hc-tp-01""]",dept-records,0,363
B1_ungoverned,"[""hc-da-03"", ""hc-da-02"", ""hc-da-04""]",dept-diagnostics,0,363
B1_ungoverned,"[""hc-iv-02"", ""hc-iv-04"", ""hc-iv-03""]",dept-insurance,0,363
B1_ungoverned,"[""fs-te-02"", ""hc-mr-02""]",dept-portfolio,2,365
B1_ungoverned,"[""fs-ra-03"", ""hc-da-03""]",dept-portfolio,1,366
B1_ungoverned,"[""hc-tp-01"", ""hc-tp-04"", ""hc-tp-02""]",dept-treatment,0,366
B1_ungoverned,"[""fs-te-04"", ""hc-cd-04""]",dept-portfolio,1,367
B1_ungoverned,"[""fs-pa-04"", ""hc-cd-02""]",dept-portfolio,1,368
B1_ungoverned,"[""fs-ra-02"", ""fs-ra-01"", ""fs-ra-04""]",dept-risk,0,368
B1_ungoverned,"[""hc-hc-02"", ""hc-hc-03"", ""hc-cd-03"", ""hc-cd-04""]",dept-compliance-hc,0,368
B1_ungoverned,"[""hc-mr-03"", ""hc-mr-01"", ""hc-iv-03"", ""hc-iv-02""]",dept-records,4,372
B1_ungoverned,"[""fs-te-04"", ""fs-te-01"", ""fs-ra-01"", ""fs-ra-04""]",dept-trading,2,374
B1_ungoverned,"[""fs-ca-01"", ""fs-ca-02"", ""fs-ca-03""]",dept-advisory,0,374
B1_ungoverned,"[""fs-pa-01"", ""fs-pa-04"", ""fs-ar-03"", ""fs-ar-01""]",dept-portfolio,1,375
B1_ungoverned,"[""fs-rc-04"", ""fs-rc-03"", ""fs-rc-01""]",dept-compliance-fin,1,376
B1_ungoverned,"[""hc-da-03"", ""hc-da-02"", ""hc-mr-03"", ""hc-mr-01""]",dept-diagnostics,1,377
B1_ungoverned,"[""hc-cd-03"", ""hc-cd-04"", ""hc-cd-02""]",dept-clinical,0,377
B1_ungoverned,"[""hc-cd-04"", ""hc-cd-02"", ""hc-cd-01""]",dept-clinical,0,377
B1_ungoverned,"[""hc-mr-02"", ""hc-mr-01"", ""hc-hc-01"", ""hc-hc-04""]",dept-records,0,377
B1_ungoverned,"[""hc-tp-04"", ""hc-tp-03"", ""hc-mr-03"", ""hc-mr-02""]",dept-treatment,1,378
B1_ungoverned,"[""hc-da-02"", ""hc-da-04"", ""hc-iv-03"", ""hc-iv-02""]",dept-diagnostics,4,382
B1_ungoverned,"[""hc-hc-03"", ""hc-hc-04"", ""hc-cd-01"", ""hc-cd-02""]",dept-compliance-hc,0,382
B1_ungoverned,"[""fs-ca-03"", ""fs-ca-01"", ""fs-ar-02"", ""fs-ar-04""]",dept-advisory,3,385
B1_ungoverned,"[""fs-ca-02"", ""hc-mr-03""]",dept-portfolio,1,386
B1_ungoverned,"[""hc-tp-03"", ""hc-tp-01"", ""hc-tp-02""]",dept-treatment,0,386
B1_ungoverned,"[""fs-rc-01"", ""hc-hc-04""]",dept-portfolio,1,387
B1_ungoverned,"[""hc-iv-03"", ""hc-iv-02"", ""hc-iv-01""]",dept-insurance,0,387
B1_ungoverned,"[""fs-ra-03"", ""hc-mr-02""]",dept-portfolio,1,388
B1_ungoverned,"[""fs-ca-03"", ""hc-iv-02""]",dept-portfolio,2,390
B1_ungoverned,"[""hc-hc-04"", ""hc-hc-02"", ""hc-da-01"", ""hc-da-02""]",dept-compliance-hc,1,391
B1_ungoverned,"[""fs-te-01"", ""fs-te-02"", ""fs-te-03""]",dept-trading,2,393
B1_ungoverned,"[""fs-rc-02"", ""fs-rc-04"", ""fs-rc-03""]",dept-compliance-fin,0,393
B1_ungoverned,"[""hc-mr-02"", ""hc-mr-03"", ""hc-mr-01""]",dept-records,0,393
B1_ungoverned,"[""fs-ar-02"", ""fs-ar-03"", ""fs-ar-04""]",dept-audit,0,393
B1_ungoverned,"[""fs-pa-03"", ""fs-pa-01"", ""fs-ra-01"", ""fs-ra-03""]",dept-portfolio,0,393
B1_ungoverned,"[""fs-ra-04"", ""fs-ra-02"", ""fs-pa-04"", ""fs-pa-01""]",dept-risk,0,393
B1_ungoverned,"[""hc-tp-01"", ""hc-tp-03"", ""hc-mr-02"", ""hc-mr-01""]",dept-treatment,1,394
B1_ungoverned,"[""hc-tp-01"", ""hc-tp-02"", ""hc-iv-04"", ""hc-iv-02""]",dept-treatment,6,400
B1_ungoverned,"[""fs-te-02"", ""fs-te-04"", ""fs-te-01""]",dept-trading,2,402
B1_ungoverned,"[""fs-ra-03"", ""fs-ra-04"", ""fs-ar-01"", ""fs-ar-03""]",dept-risk,1,403
B1_ungoverned,"[""fs-ca-01"", ""hc-cd-04""]",dept-portfolio,2,405
B1_ungoverned,"[""hc-iv-04"", ""hc-iv-02"", ""hc-iv-01""]",dept-insurance,0,405
B1_ungoverned,"[""hc-iv-01"", ""hc-iv-02"", ""hc-hc-04"", ""hc-hc-03""]",dept-insurance,5,410
B1_ungoverned,"[""fs-pa-04"", ""fs-pa-02"", ""fs-pa-01""]",dept-portfolio,0,410
B1_ungoverned,"[""hc-iv-03"", ""hc-iv-01"", ""hc-iv-02""]",dept-insurance,0,410
B1_ungoverned,"[""fs-ra-03"", ""fs-ra-04"", ""fs-te-03"", ""fs-te-01""]",dept-risk,1,411
B1_ungoverned,"[""hc-mr-03"", ""hc-mr-02"", ""hc-mr-01""]",dept-records,0,411
B1_ungoverned,"[""fs-ca-02"", ""hc-cd-03""]",dept-portfolio,1,412
B1_ungoverned,"[""fs-rc-01"", ""hc-iv-02""]",dept-portfolio,2,414
B1_ungoverned,"[""fs-pa-01"", ""fs-pa-04"", ""fs-pa-03""]",dept-portfolio,0,414
B1_ungoverned,"[""fs-ra-03"", ""fs-ra-04"", ""fs-ra-01""]",dept-risk,0,414
B1_ungoverned,"[""fs-te-02"", ""fs-te-03"", ""fs-pa-03"", ""fs-pa-04""]",dept-trading,2,416
B1_ungoverned,"[""hc-hc-03"", ""hc-hc-02"", ""hc-cd-02"", ""hc-cd-01""]",dept-compliance-hc,0,416
B1_ungoverned,"[""fs-te-02"", ""hc-cd-04""]",dept-portfolio,2,418
B1_ungoverned,"[""fs-ca-01"", ""fs-ca-02"", ""fs-rc-02"", ""fs-rc-04""]",dept-advisory,2,420
B1_ungoverned,"[""hc-cd-01"", ""hc-cd-02"", ""hc-cd-03""]",dept-clinical,0,420
B1_ungoverned,"[""hc-hc-01"", ""hc-hc-02"", ""hc-da-04"", ""hc-da-03""]",dept-compliance-hc,1,421
B1_ungoverned,"[""hc-da-04"", ""hc-da-03"", ""hc-mr-02"", ""hc-mr-03""]",dept-diagnostics,1,422
B1_ungoverned,"[""fs-ra-03"", ""fs-ra-01"", ""fs-rc-01"", ""fs-rc-03""]",dept-risk,1,423
B1_ungoverned,"[""fs-ra-01"", ""hc-hc-04""]",dept-portfolio,1,424
B1_ungoverned,"[""hc-tp-01"", ""hc-tp-04"", ""hc-tp-03""]",dept-treatment,0,424
B1_ungoverned,"[""hc-da-03"", ""hc-da-04"", ""hc-cd-02"", ""hc-cd-01""]",dept-diagnostics,0,424
B1_ungoverned,"[""fs-pa-02"", ""fs-pa-03"", ""fs-pa-01""]",dept-portfolio,0,424
B1_ungoverned,"[""hc-da-03"", ""hc-da-01"", ""hc-da-02""]",dept-diagnostics,0,424
B1_ungoverned,"[""fs-rc-02"", ""hc-tp-01""]",dept-portfolio,2,426
B1_ungoverned,"[""hc-hc-03"", ""hc-hc-04"", ""hc-hc-01""]",dept-compliance-hc,0,426
B1_ungoverned,"[""fs-rc-02"", ""hc-cd-04""]",dept-portfolio,2,428
B1_ungoverned,"[""hc-mr-03"", ""hc-mr-01"", ""hc-da-02"", ""hc-da-01""]",dept-records,0,428
B1_ungoverned,"[""hc-mr-03"", ""hc-mr-01"", ""hc-mr-02""]",dept-records,0,428
B1_ungoverned,"[""hc-hc-04"", ""hc-hc-02"", ""hc-hc-03""]",dept-compliance-hc,0,428
B1_ungoverned,"[""hc-tp-03"", ""hc-tp-02"", ""hc-tp-04""]",dept-treatment,0,428
B1_ungoverned,"[""fs-pa-01"", ""hc-cd-01""]",dept-portfolio,1,429
B1_ungoverned,"[""hc-iv-04"", ""hc-iv-03"", ""hc-cd-04"", ""hc-cd-01""]",dept-insurance,3,432
B1_ungoverned,"[""hc-da-03"", ""hc-da-02"", ""hc-da-04""]",dept-diagnostics,0,432
B1_ungoverned,"[""fs-ca-03"", ""fs-ca-02"", ""fs-ca-04""]",dept-advisory,0,432
B1_ungoverned,"[""hc-iv-02"", ""hc-iv-03"", ""hc-iv-01""]",dept-insurance,0,432
B1_ungoverned,"[""hc-cd-02"", ""hc-cd-03"", ""hc-mr-02"", ""hc-mr-03""]",dept-clinical,1,433
B1_ungoverned,"[""hc-mr-03"", ""hc-mr-02"", ""hc-mr-01""]",dept-records,0,433
B1_ungoverned,"[""hc-cd-04"", ""hc-cd-03"", ""hc-tp-03"", ""hc-tp-04""]",dept-clinical,0,433
B1_ungoverned,"[""fs-pa-04"", ""fs-pa-01"", ""fs-pa-03""]",dept-portfolio,0,433
B1_ungoverned,"[""hc-da-01"", ""hc-da-04"", ""hc-da-02""]",dept-diagnostics,0,433
B1_ungoverned,"[""fs-ar-03"", ""fs-ar-02"", ""fs-ar-01""]",dept-audit,0,433
B1_ungoverned,"[""fs-pa-02"", ""fs-pa-01"", ""fs-rc-01"", ""fs-rc-02""]",dept-portfolio,3,436
B1_ungoverned,"[""fs-ar-03"", ""hc-mr-02""]",dept-portfolio,1,437
B1_ungoverned,"[""hc-mr-03"", ""hc-mr-02"", ""hc-mr-01""]",dept-records,0,437
B1_ungoverned,"[""hc-tp-01"", ""hc-tp-04"", ""hc-tp-02""]",dept-treatment,0,437
B1_ungoverned,"[""hc-da-03"", ""hc-da-02"", ""hc-da-01""]",dept-diagnostics,0,437
B1_ungoverned,"[""hc-tp-01"", ""hc-tp-02"", ""hc-mr-02"", ""hc-mr-03""]",dept-treatment,1,438
B1_ungoverned,"[""fs-rc-04"", ""fs-rc-02"", ""fs-rc-01""]",dept-compliance-fin,0,438
B1_ungoverned,"[""hc-da-03"", ""hc-da-01"", ""hc-hc-04"", ""hc-hc-03""]",dept-diagnostics,1,439
B1_ungoverned,"[""hc-tp-03"", ""hc-tp-04"", ""hc-tp-02""]",dept-treatment,0,439
B1_ungoverned,"[""hc-hc-02"", ""hc-hc-03"", ""hc-hc-04""]",dept-compliance-hc,0,439
B1_ungoverned,"[""fs-pa-03"", ""hc-da-03""]",dept-portfolio,1,440
B1_ungoverned,"[""fs-ar-04"", ""hc-tp-01""]",dept-portfolio,1,441
B1_ungoverned,"[""fs-ra-02"", ""fs-ra-03"", ""fs-ra-04""]",dept-risk,0,441
B1_ungoverned,"[""hc-tp-02"", ""hc-tp-01"", ""hc-da-03"", ""hc-da-04""]",dept-treatment,0,441
B1_ungoverned,"[""fs-rc-03"", ""hc-tp-03""]",dept-portfolio,1,442
B1_ungoverned,"[""hc-da-03"", ""hc-da-04"", ""hc-tp-02"", ""hc-tp-04""]",dept-diagnostics,0,442
B1_ungoverned,"[""fs-ar-02"", ""fs-ar-03"", ""fs-ca-03"", ""fs-ca-02""]",dept-audit,1,443
B1_ungoverned,"[""fs-ar-04"", ""hc-mr-03""]",dept-portfolio,1,444
B1_ungoverned,"[""fs-ar-03"", ""fs-ar-02"", ""fs-ar-04""]",dept-audit,0,444
B1_ungoverned,"[""hc-da-03"", ""hc-da-01"", ""hc-cd-04"", ""hc-cd-01""]",dept-diagnostics,0,444
B1_ungoverned,"[""fs-te-04"", ""hc-hc-02""]",dept-portfolio,1,445
B1_ungoverned,"[""fs-ca-03"", ""hc-da-03""]",dept-portfolio,1,446
B1_ungoverned,"[""hc-hc-01"", ""hc-hc-02"", ""hc-iv-02"", ""hc-iv-01""]",dept-compliance-hc,5,451
B1_ungoverned,"[""fs-te-01"", ""hc-iv-01""]",dept-portfolio,3,454
B1_ungoverned,"[""hc-hc-04"", ""hc-hc-03"", ""hc-hc-02""]",dept-compliance-hc,0,454
B1_ungoverned,"[""fs-ca-02"", ""hc-da-01""]",dept-portfolio,1,455
B1_ungoverned,"[""fs-rc-04"", ""fs-rc-01"", ""fs-pa-02"", ""fs-pa-04""]",dept-compliance-fin,1,456
B1_ungoverned,"[""fs-te-04"", ""hc-mr-02""]",dept-portfolio,1,457
B1_ungoverned,"[""fs-ca-01"", ""hc-cd-01""]",dept-portfolio,2,459
B1_ungoverned,"[""fs-te-04"", ""hc-hc-02""]",dept-portfolio,1,460
B1_ungoverned,"[""fs-te-04"", ""hc-iv-03""]",dept-portfolio,1,461
B1_ungoverned,"[""hc-mr-01"", ""hc-mr-03"", ""hc-tp-01"", ""hc-tp-03""]",dept-records,0,461
B1_ungoverned,"[""hc-hc-04"", ""hc-hc-03"", ""hc-hc-02""]",dept-compliance-hc,0,461
B1_ungoverned,"[""fs-te-01"", ""fs-te-03"", ""fs-te-02""]",dept-trading,2,463
B1_ungoverned,"[""fs-ra-02"", ""hc-hc-01""]",dept-portfolio,1,464
B1_ungoverned,"[""hc-mr-02"", ""hc-mr-03"", ""hc-mr-01""]",dept-records,0,464
B1_ungoverned,"[""fs-rc-03"", ""fs-rc-02"", ""fs-rc-04""]",dept-compliance-fin,0,464
B1_ungoverned,"[""fs-rc-04"", ""fs-rc-03"", ""fs-pa-03"", ""fs-pa-01""]",dept-compliance-fin,1,465
B1_ungoverned,"[""hc-cd-03"", ""hc-cd-04"", ""hc-cd-01""]",dept-clinical,0,465
B1_ungoverned,"[""fs-rc-01"", ""hc-iv-02""]",dept-portfolio,2,467
B1_ungoverned,"[""fs-rc-02"", ""hc-da-02""]",dept-portfolio,2,469
B1_ungoverned,"[""fs-rc-01"", ""fs-rc-04"", ""fs-pa-03"", ""fs-pa-04""]",dept-compliance-fin,1,470
B1_ungoverned,"[""fs-rc-04"", ""fs-rc-02"", ""fs-rc-03""]",dept-compliance-fin,0,470
B1_ungoverned,"[""fs-ca-04"", ""fs-ca-02"", ""fs-ca-03""]",dept-advisory,0,470
B1_ungoverned,"[""fs-ar-01"", ""hc-tp-01""]",dept-portfolio,1,471
B1_ungoverned,"[""hc-cd-03"", ""hc-cd-02"", ""hc-cd-04""]",dept-clinical,0,471
B1_ungoverned,"[""fs-ar-02"", ""fs-ar-01"", ""fs-ca-04"", ""fs-ca-01""]",dept-audit,4,475
B1_ungoverned,"[""fs-ra-04"", ""hc-iv-03""]",dept-portfolio,1,476
B1_ungoverned,"[""fs-ca-01"", ""fs-ca-03"", ""fs-ca-02""]",dept-advisory,0,476
B1_ungoverned,"[""fs-rc-04"", ""hc-mr-01""]",dept-portfolio,1,477
B1_ungoverned,"[""fs-rc-02"", ""hc-hc-01""]",dept-portfolio,2,479
B1_ungoverned,"[""fs-ar-03"", ""hc-da-01""]",dept-portfolio,1,480
B1_ungoverned,"[""fs-te-02"", ""hc-tp-03""]",dept-portfolio,2,482
B1_ungoverned,"[""fs-ar-03"", ""fs-ar-02"", ""fs-pa-02"", ""fs-pa-04""]",dept-audit,0,482
B2_static_policy,"[""fs-rc-01"", ""fs-rc-03"", ""fs-rc-04""]",dept-compliance-fin,1,1
B2_static_policy,"[""fs-ar-01"", ""hc-hc-01""]",dept-portfolio,1,1
B2_static_policy,"[""fs-ar-01"", ""fs-ar-02"", ""fs-ar-03""]",dept-audit,0,1
B2_static_policy,"[""fs-ca-01"", ""fs-ca-02"", ""fs-ar-02"", ""fs-ar-04""]",dept-advisory,3,2
B2_static_policy,"[""fs-te-02"", ""fs-te-04"", ""fs-te-03""]",dept-trading,1,3
B2_static_policy,"[""fs-ra-04"", ""hc-hc-03""]",dept-portfolio,1,3
